latitude,longitude,date,max_chla
52.0,347.0,,
52.0,347.25,,
52.0,347.5,,
52.0,347.75,,
52.0,348.0,,
52.0,348.25,,
52.0,348.5,,
52.0,348.75,,
52.0,349.0,,
52.0,349.25,,
52.0,349.5,,
52.0,349.75,,
52.0,350.0,,
52.0,350.25,,
52.0,350.5,,
52.0,350.75,,
52.0,351.0,,
52.0,351.25,,
52.0,351.5,,
52.0,351.75,,
52.0,352.0,,
52.0,352.25,,
52.0,352.5,,
52.0,352.75,,
52.0,353.0,,
52.0,353.25,,
52.0,353.5,,
52.0,353.75,,
52.0,354.0,,
52.0,354.25,,
52.0,354.5,,
52.0,354.75,,
52.0,355.0,,
52.0,355.25,,
52.0,355.5,,
52.0,355.75,,
52.0,356.0,,
52.0,356.25,,
52.0,356.5,,
52.0,356.75,,
52.0,357.0,,
52.0,357.25,,
52.0,357.5,,
52.0,357.75,,
52.0,358.0,,
52.0,358.25,,
52.0,358.5,,
52.0,358.75,,
52.0,359.0,,
52.0,359.25,,
52.0,359.5,,
52.0,359.75,,
52.25,345.0,,
52.25,345.25,,
52.25,345.5,,
52.25,345.75,,
52.25,346.0,,
52.25,346.25,,
52.25,346.5,,
52.25,346.75,,
52.25,347.0,,
52.25,347.25,,
52.25,347.5,,
52.25,347.75,,
52.25,348.0,,
52.25,348.25,,
52.25,348.5,,
52.25,348.75,,
52.25,349.0,,
52.25,349.25,,
52.25,349.5,,
52.25,349.75,,
52.25,350.0,,
52.25,350.25,,
52.25,350.5,,
52.25,350.75,,
52.25,351.0,,
52.25,351.25,,
52.25,351.5,,
52.25,351.75,,
52.25,352.0,,
52.25,352.25,,
52.25,352.5,,
52.25,352.75,,
52.25,353.0,,
52.25,353.25,,
52.25,353.5,,
52.25,353.75,,
52.25,354.0,,
52.25,354.25,,
52.25,354.5,,
52.25,354.75,,
52.25,355.0,,
52.25,355.25,,
52.25,355.5,,
52.25,355.75,,
52.25,356.0,,
52.25,356.25,,
52.25,356.5,,
52.25,356.75,,
52.25,357.0,,
52.25,357.25,,
52.25,357.5,,
52.25,357.75,,
52.25,358.0,,
52.25,358.25,,
52.25,358.5,,
52.25,358.75,,
52.25,359.0,,
52.25,359.25,,
52.25,359.5,,
52.25,359.75,,
52.5,345.0,,
52.5,345.25,,
52.5,345.5,,
52.5,345.75,,
52.5,346.0,,
52.5,346.25,,
52.5,346.5,,
52.5,346.75,,
52.5,347.0,,
52.5,347.25,,
52.5,347.5,,
52.5,347.75,,
52.5,348.0,,
52.5,348.25,,
52.5,348.5,,
52.5,348.75,,
52.5,349.0,,
52.5,349.25,,
52.5,349.5,,
52.5,349.75,,
52.5,350.0,,
52.5,350.25,,
52.5,350.5,,
52.5,350.75,,
52.5,351.0,,
52.5,351.25,,
52.5,351.5,,
52.5,351.75,,
52.5,352.0,,
52.5,352.25,,
52.5,352.5,,
52.5,352.75,,
52.5,353.0,,
52.5,353.25,,
52.5,353.5,,
52.5,353.75,,
52.5,354.0,,
52.5,354.25,,
52.5,354.5,,
52.5,354.75,,
52.5,355.0,,
52.5,355.25,,
52.5,355.5,,
52.5,355.75,,
52.5,356.0,,
52.5,356.25,,
52.5,356.5,,
52.5,356.75,,
52.5,357.0,,
52.5,357.25,,
52.5,357.5,,
52.5,357.75,,
52.5,358.0,,
52.5,358.25,,
52.5,358.5,,
52.5,358.75,,
52.5,359.0,,
52.5,359.25,,
52.5,359.5,,
52.5,359.75,,
52.75,345.0,,
52.75,345.25,,
52.75,345.5,,
52.75,345.75,,
52.75,346.0,,
52.75,346.25,,
52.75,346.5,,
52.75,346.75,,
52.75,347.0,,
52.75,347.25,,
52.75,347.5,,
52.75,347.75,,
52.75,348.0,,
52.75,348.25,,
52.75,348.5,,
52.75,348.75,,
52.75,349.0,,
52.75,349.25,,
52.75,349.5,,
52.75,349.75,,
52.75,350.0,,
52.75,350.25,,
52.75,350.5,,
52.75,350.75,,
52.75,351.0,,
52.75,351.25,,
52.75,351.5,,
52.75,351.75,,
52.75,352.0,,
52.75,352.25,,
52.75,352.5,,
52.75,352.75,,
52.75,353.0,,
52.75,353.25,,
52.75,353.5,,
52.75,353.75,,
52.75,354.0,,
52.75,354.25,,
52.75,354.5,,
52.75,354.75,,
52.75,355.0,,
52.75,355.25,,
52.75,355.5,,
52.75,355.75,,
52.75,356.0,,
52.75,356.25,,
52.75,356.5,,
52.75,356.75,,
52.75,357.0,,
52.75,357.25,,
52.75,357.5,,
52.75,357.75,,
52.75,358.0,,
52.75,358.25,,
52.75,358.5,,
52.75,358.75,,
52.75,359.0,,
52.75,359.25,,
52.75,359.5,,
52.75,359.75,,
53.0,345.0,,
53.0,345.25,,
53.0,345.5,,
53.0,345.75,,
53.0,346.0,,
53.0,346.25,,
53.0,346.5,,
53.0,346.75,,
53.0,347.0,,
53.0,347.25,,
53.0,347.5,,
53.0,347.75,,
53.0,348.0,,
53.0,348.25,,
53.0,348.5,,
53.0,348.75,,
53.0,349.0,,
53.0,349.25,,
53.0,349.5,,
53.0,349.75,,
53.0,350.0,,
53.0,350.25,,
53.0,350.5,,
53.0,350.75,,
53.0,351.0,,
53.0,351.25,,
53.0,351.5,,
53.0,351.75,,
53.0,352.0,,
53.0,352.25,,
53.0,352.5,,
53.0,352.75,,
53.0,353.0,,
53.0,353.25,,
53.0,353.5,,
53.0,353.75,,
53.0,354.0,,
53.0,354.25,,
53.0,354.5,,
53.0,354.75,,
53.0,355.0,,
53.0,355.25,,
53.0,355.5,,
53.0,355.75,,
53.0,356.0,,
53.0,356.25,,
53.0,356.5,,
53.0,356.75,,
53.0,357.0,,
53.0,357.25,,
53.0,357.5,,
53.0,357.75,,
53.0,358.0,,
53.0,358.25,,
53.0,358.5,,
53.0,358.75,,
53.0,359.0,,
53.0,359.25,,
53.0,359.5,,
53.0,359.75,,
53.25,345.0,,
53.25,345.25,,
53.25,345.5,,
53.25,345.75,,
53.25,346.0,,
53.25,346.25,,
53.25,346.5,,
53.25,346.75,,
53.25,347.0,,
53.25,347.25,,
53.25,347.5,,
53.25,347.75,,
53.25,348.0,,
53.25,348.25,,
53.25,348.5,,
53.25,348.75,,
53.25,349.0,,
53.25,349.25,,
53.25,349.5,,
53.25,349.75,,
53.25,350.0,,
53.25,350.25,,
53.25,350.5,,
53.25,350.75,,
53.25,351.0,,
53.25,351.25,,
53.25,351.5,,
53.25,351.75,,
53.25,352.0,,
53.25,352.25,,
53.25,352.5,,
53.25,352.75,,
53.25,353.0,,
53.25,353.25,,
53.25,353.5,,
53.25,353.75,,
53.25,354.0,,
53.25,354.25,,
53.25,354.5,,
53.25,354.75,,
53.25,355.0,,
53.25,355.25,,
53.25,355.5,,
53.25,355.75,,
53.25,356.0,,
53.25,356.25,,
53.25,356.5,,
53.25,356.75,,
53.25,357.0,,
53.25,357.25,,
53.25,357.5,,
53.25,357.75,,
53.25,358.0,,
53.25,358.25,,
53.25,358.5,,
53.25,358.75,,
53.25,359.0,,
53.25,359.25,,
53.25,359.5,,
53.25,359.75,,
53.5,345.0,,
53.5,345.25,,
53.5,345.5,,
53.5,345.75,,
53.5,346.0,,
53.5,346.25,,
53.5,346.5,,
53.5,346.75,,
53.5,347.0,,
53.5,347.25,,
53.5,347.5,,
53.5,347.75,,
53.5,348.0,,
53.5,348.25,,
53.5,348.5,,
53.5,348.75,,
53.5,349.0,,
53.5,349.25,,
53.5,349.5,,
53.5,349.75,,
53.5,350.0,,
53.5,350.25,,
53.5,350.5,,
53.5,350.75,,
53.5,351.0,,
53.5,351.25,,
53.5,351.5,,
53.5,351.75,,
53.5,352.0,,
53.5,352.25,,
53.5,352.5,,
53.5,352.75,,
53.5,353.0,,
53.5,353.25,,
53.5,353.5,,
53.5,353.75,,
53.5,354.0,,
53.5,354.25,,
53.5,354.5,,
53.5,354.75,,
53.5,355.0,,
53.5,355.25,,
53.5,355.5,,
53.5,355.75,,
53.5,356.0,,
53.5,356.25,,
53.5,356.5,,
53.5,356.75,,
53.5,357.0,,
53.5,357.25,,
53.5,357.5,,
53.5,357.75,,
53.5,358.0,,
53.5,358.25,,
53.5,358.5,,
53.5,358.75,,
53.5,359.0,,
53.5,359.25,,
53.5,359.5,,
53.5,359.75,,
53.75,345.0,,
53.75,345.25,,
53.75,345.5,,
53.75,345.75,,
53.75,346.0,,
53.75,346.25,,
53.75,346.5,,
53.75,346.75,,
53.75,347.0,,
53.75,347.25,,
53.75,347.5,,
53.75,347.75,,
53.75,348.0,,
53.75,348.25,,
53.75,348.5,,
53.75,348.75,,
53.75,349.0,,
53.75,349.25,,
53.75,349.5,,
53.75,349.75,,
53.75,350.0,,
53.75,350.25,,
53.75,350.5,,
53.75,350.75,,
53.75,351.0,,
53.75,351.25,,
53.75,351.5,,
53.75,351.75,,
53.75,352.0,,
53.75,352.25,,
53.75,352.5,,
53.75,352.75,,
53.75,353.0,,
53.75,353.25,,
53.75,353.5,,
53.75,353.75,,
53.75,354.0,,
53.75,354.25,,
53.75,354.5,,
53.75,354.75,,
53.75,355.0,,
53.75,355.25,,
53.75,355.5,,
53.75,355.75,,
53.75,356.0,,
53.75,356.25,,
53.75,356.5,,
53.75,356.75,,
53.75,357.0,,
53.75,357.25,,
53.75,357.5,,
53.75,357.75,,
53.75,358.0,,
53.75,358.25,,
53.75,358.5,,
53.75,358.75,,
53.75,359.0,,
53.75,359.25,,
53.75,359.5,,
53.75,359.75,,
54.0,345.0,,
54.0,345.25,,
54.0,345.5,,
54.0,345.75,,
54.0,346.0,,
54.0,346.25,,
54.0,346.5,,
54.0,346.75,,
54.0,347.0,,
54.0,347.25,,
54.0,347.5,,
54.0,347.75,,
54.0,348.0,,
54.0,348.25,,
54.0,348.5,,
54.0,348.75,,
54.0,349.0,,
54.0,349.25,,
54.0,349.5,,
54.0,349.75,,
54.0,350.0,,
54.0,350.25,,
54.0,350.5,,
54.0,350.75,,
54.0,351.0,,
54.0,351.25,,
54.0,351.5,,
54.0,351.75,,
54.0,352.0,,
54.0,352.25,,
54.0,352.5,,
54.0,352.75,,
54.0,353.0,,
54.0,353.25,,
54.0,353.5,,
54.0,353.75,,
54.0,354.0,,
54.0,354.25,,
54.0,354.5,,
54.0,354.75,,
54.0,355.0,,
54.0,355.25,,
54.0,355.5,,
54.0,355.75,,
54.0,356.0,,
54.0,356.25,,
54.0,356.5,,
54.0,356.75,,
54.0,357.0,,
54.0,357.25,,
54.0,357.5,,
54.0,357.75,,
54.0,358.0,,
54.0,358.25,,
54.0,358.5,,
54.0,358.75,,
54.0,359.0,,
54.0,359.25,,
54.0,359.5,,
54.0,359.75,,
54.25,345.0,,
54.25,345.25,,
54.25,345.5,,
54.25,345.75,,
54.25,346.0,,
54.25,346.25,,
54.25,346.5,,
54.25,346.75,,
54.25,347.0,,
54.25,347.25,,
54.25,347.5,,
54.25,347.75,,
54.25,348.0,,
54.25,348.25,,
54.25,348.5,,
54.25,348.75,,
54.25,349.0,,
54.25,349.25,,
54.25,349.5,,
54.25,349.75,,
54.25,350.0,,
54.25,350.25,,
54.25,350.5,,
54.25,350.75,,
54.25,351.0,,
54.25,351.25,,
54.25,351.5,,
54.25,351.75,,
54.25,352.0,,
54.25,352.25,,
54.25,352.5,,
54.25,352.75,,
54.25,353.0,,
54.25,353.25,,
54.25,353.5,,
54.25,353.75,,
54.25,354.0,,
54.25,354.25,,
54.25,354.5,,
54.25,354.75,,
54.25,355.0,,
54.25,355.25,,
54.25,355.5,,
54.25,355.75,,
54.25,356.0,,
54.25,356.25,,
54.25,356.5,,
54.25,356.75,,
54.25,357.0,,
54.25,357.25,,
54.25,357.5,,
54.25,357.75,,
54.25,358.0,,
54.25,358.25,,
54.25,358.5,,
54.25,358.75,,
54.25,359.0,,
54.25,359.25,,
54.25,359.5,,
54.25,359.75,,
54.5,345.0,,
54.5,345.25,,
54.5,345.5,,
54.5,345.75,,
54.5,346.0,,
54.5,346.25,,
54.5,346.5,,
54.5,346.75,,
54.5,347.0,,
54.5,347.25,,
54.5,347.5,,
54.5,347.75,,
54.5,348.0,,
54.5,348.25,,
54.5,348.5,,
54.5,348.75,,
54.5,349.0,,
54.5,349.25,,
54.5,349.5,,
54.5,349.75,,
54.5,350.0,,
54.5,350.25,,
54.5,350.5,,
54.5,350.75,,
54.5,351.0,,
54.5,351.25,,
54.5,351.5,,
54.5,351.75,,
54.5,352.0,,
54.5,352.25,,
54.5,352.5,,
54.5,352.75,,
54.5,353.0,,
54.5,353.25,,
54.5,353.5,,
54.5,353.75,,
54.5,354.0,,
54.5,354.25,,
54.5,354.5,,
54.5,354.75,,
54.5,355.0,,
54.5,355.25,,
54.5,355.5,,
54.5,355.75,,
54.5,356.0,,
54.5,356.25,,
54.5,356.5,,
54.5,356.75,,
54.5,357.0,,
54.5,357.25,,
54.5,357.5,,
54.5,357.75,,
54.5,358.0,,
54.5,358.25,,
54.5,358.5,,
54.5,358.75,,
54.5,359.0,,
54.5,359.25,,
54.5,359.5,,
54.5,359.75,,
54.75,345.0,,
54.75,345.25,,
54.75,345.5,,
54.75,345.75,,
54.75,346.0,,
54.75,346.25,,
54.75,346.5,,
54.75,346.75,,
54.75,347.0,,
54.75,347.25,,
54.75,347.5,,
54.75,347.75,,
54.75,348.0,,
54.75,348.25,,
54.75,348.5,,
54.75,348.75,,
54.75,349.0,,
54.75,349.25,,
54.75,349.5,,
54.75,349.75,,
54.75,350.0,,
54.75,350.25,,
54.75,350.5,,
54.75,350.75,,
54.75,351.0,,
54.75,351.25,,
54.75,351.5,,
54.75,351.75,,
54.75,352.0,,
54.75,352.25,,
54.75,352.5,,
54.75,352.75,,
54.75,353.0,,
54.75,353.25,,
54.75,353.5,,
54.75,353.75,,
54.75,354.0,,
54.75,354.25,,
54.75,354.5,,
54.75,354.75,,
54.75,355.0,,
54.75,355.25,,
54.75,355.5,,
54.75,355.75,,
54.75,356.0,,
54.75,356.25,,
54.75,356.5,,
54.75,356.75,,
54.75,357.0,,
54.75,357.25,,
54.75,357.5,,
54.75,357.75,,
54.75,358.0,,
54.75,358.25,,
54.75,358.5,,
54.75,358.75,,
54.75,359.0,,
54.75,359.25,,
54.75,359.5,,
54.75,359.75,,
55.0,345.0,,
55.0,345.25,,
55.0,345.5,,
55.0,345.75,,
55.0,346.0,,
55.0,346.25,,
55.0,346.5,,
55.0,346.75,,
55.0,347.0,,
55.0,347.25,,
55.0,347.5,,
55.0,347.75,,
55.0,348.0,,
55.0,348.25,,
55.0,348.5,,
55.0,348.75,,
55.0,349.0,,
55.0,349.25,,
55.0,349.5,,
55.0,349.75,,
55.0,350.0,,
55.0,350.25,,
55.0,350.5,,
55.0,350.75,,
55.0,351.0,,
55.0,351.25,,
55.0,351.5,,
55.0,351.75,,
55.0,352.0,,
55.0,352.25,,
55.0,352.5,,
55.0,352.75,,
55.0,353.0,,
55.0,353.25,,
55.0,353.5,,
55.0,353.75,,
55.0,354.0,,
55.0,354.25,,
55.0,354.5,,
55.0,354.75,,
55.0,355.0,,
55.0,355.25,,
55.0,355.5,,
55.0,355.75,,
55.0,356.0,,
55.0,356.25,,
55.0,356.5,,
55.0,356.75,,
55.0,357.0,,
55.0,357.25,,
55.0,357.5,,
55.0,357.75,,
55.0,358.0,,
55.0,358.25,,
55.0,358.5,,
55.0,358.75,,
55.0,359.0,,
55.0,359.25,,
55.0,359.5,,
55.0,359.75,,
55.25,345.0,,
55.25,345.25,,
55.25,345.5,,
55.25,345.75,,
55.25,346.0,,
55.25,346.25,,
55.25,346.5,,
55.25,346.75,,
55.25,347.0,,
55.25,347.25,,
55.25,347.5,,
55.25,347.75,,
55.25,348.0,,
55.25,348.25,,
55.25,348.5,,
55.25,348.75,,
55.25,349.0,,
55.25,349.25,,
55.25,349.5,,
55.25,349.75,,
55.25,350.0,,
55.25,350.25,,
55.25,350.5,,
55.25,350.75,,
55.25,351.0,,
55.25,351.25,,
55.25,351.5,,
55.25,351.75,,
55.25,352.0,,
55.25,352.25,,
55.25,352.5,,
55.25,352.75,,
55.25,353.0,,
55.25,353.25,,
55.25,353.5,,
55.25,353.75,,
55.25,354.0,,
55.25,354.25,,
55.25,354.5,,
55.25,354.75,,
55.25,355.0,,
55.25,355.25,,
55.25,355.5,,
55.25,355.75,,
55.25,356.0,,
55.25,356.25,,
55.25,356.5,,
55.25,356.75,,
55.25,357.0,,
55.25,357.25,,
55.25,357.5,,
55.25,357.75,,
55.25,358.0,,
55.25,358.25,,
55.25,358.5,,
55.25,358.75,,
55.25,359.0,,
55.25,359.25,,
55.25,359.5,,
55.25,359.75,,
55.5,345.0,,
55.5,345.25,,
55.5,345.5,,
55.5,345.75,,
55.5,346.0,,
55.5,346.25,,
55.5,346.5,,
55.5,346.75,,
55.5,347.0,,
55.5,347.25,,
55.5,347.5,,
55.5,347.75,,
55.5,348.0,,
55.5,348.25,,
55.5,348.5,,
55.5,348.75,,
55.5,349.0,,
55.5,349.25,,
55.5,349.5,,
55.5,349.75,,
55.5,350.0,,
55.5,350.25,,
55.5,350.5,,
55.5,350.75,,
55.5,351.0,,
55.5,351.25,,
55.5,351.5,,
55.5,351.75,,
55.5,352.0,,
55.5,352.25,,
55.5,352.5,,
55.5,352.75,,
55.5,353.0,,
55.5,353.25,,
55.5,353.5,,
55.5,353.75,,
55.5,354.0,,
55.5,354.25,,
55.5,354.5,,
55.5,354.75,,
55.5,355.0,,
55.5,355.25,,
55.5,355.5,,
55.5,355.75,,
55.5,356.0,,
55.5,356.25,,
55.5,356.5,,
55.5,356.75,,
55.5,357.0,,
55.5,357.25,,
55.5,357.5,,
55.5,357.75,,
55.5,358.0,,
55.5,358.25,,
55.5,358.5,,
55.5,358.75,,
55.5,359.0,,
55.5,359.25,,
55.5,359.5,,
55.5,359.75,,
55.75,345.0,,
55.75,345.25,,
55.75,345.5,,
55.75,345.75,,
55.75,346.0,,
55.75,346.25,,
55.75,346.5,,
55.75,346.75,,
55.75,347.0,,
55.75,347.25,,
55.75,347.5,,
55.75,347.75,,
55.75,348.0,,
55.75,348.25,,
55.75,348.5,,
55.75,348.75,,
55.75,349.0,,
